method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h5_oracle,80,55,1,46,4.69653,1,9358,3848,0.231947,0.0912046,-0.159095,-0.33908,0.581715,1.05,0.998348,0.755736,0.550157,0.759784,0.695865,0.639699,0.574853,131,136,0.0990579,-1,1,1
h5_oracle,81,55,1,104,1.65945,1,2603,5892,-0.16596,-0.0570307,0.029274,-0.350521,0.352619,1.05,0.937154,0.919028,0.655533,0.919028,0.569208,0.741308,0.678504,131,136,0.0778454,-1,1,1
h5_oracle,82,55,1,171,2.9735,1,912,9696,-0.200684,0.107067,0.209037,-0.341844,0.607937,1.05,1.06351,0.730094,0.523279,0.730094,0.78455,0.582361,0.534273,131,136,0.101281,1,1,1
h5_oracle,83,55,1,77,1.24241,0,287,9696,-0.230661,0.103194,0.209037,-0.341844,0.625619,1.05,1.10221,0.703104,0.532726,0.703104,0.77782,0.599026,0.559942,131,136,0.0821197,-1,1,1
h5_oracle,84,55,1,199,0.0454557,0,6355,2578,0.0765238,-0.2487,-0.17065,-0.0983362,0.289323,1.05,1.03549,0.727395,0.552069,0.727395,0.479712,0.681516,0.592757,131,136,0.0775876,1,1,1
h5_oracle,85,55,1,157,5.5066,0,3355,9696,-0.159549,0.0373974,0.209037,-0.341844,0.528902,1.05,1.0148,0.754386,0.550382,0.761134,0.695065,0.618695,0.573778,131,136,0.0850355,-1,1,1
h5_oracle,86,55,1,181,4.02643,0,5016,9696,-0.0791979,-0.343499,0.209037,-0.341844,0.288241,1.05,1.11148,0.824561,0.622807,0.824561,0.440835,0.750677,0.70203,131,136,0.0760189,-1,1,1
h5_oracle,87,55,1,125,4.8871,0,454,9696,-0.22123,0.10547,0.209037,-0.341844,0.620687,1.05,1.06736,0.738192,0.528453,0.738192,0.791819,0.589882,0.544538,131,136,0.105953,1,1,1
h5_oracle,88,55,1,126,2.55507,1,6357,2578,0.0774097,-0.237549,-0.17065,-0.0983362,0.284612,1.05,1.03045,0.693657,0.545547,0.693657,0.462664,0.665059,0.577357,131,136,0.0769423,-1,1,1
h5_oracle,89,55,1,196,1.75924,1,1363,9696,-0.194201,0.0207529,0.209037,-0.341844,0.54233,1.05,1.00898,0.789474,0.563428,0.789474,0.696412,0.627029,0.575632,131,136,0.0904749,1,1,1
h5_oracle,90,55,1,36,0.98955,0,4675,5892,-0.0949707,0.0413227,0.029274,-0.350521,0.41127,1.05,1.0496,0.727395,0.513945,0.727395,0.593384,0.619165,0.553323,131,136,0.08724,1,1,1
h5_oracle,91,55,1,67,5.50291,1,4318,5892,-0.124231,-0.034543,0.029274,-0.350521,0.352162,1.05,0.954972,0.873144,0.626743,0.873144,0.558779,0.735444,0.64658,131,136,0.0777395,1,1,1
h5_oracle,92,55,1,161,4.49525,1,2296,9696,-0.171369,0.173069,0.209037,-0.341844,0.640216,1.05,1.11722,0.669366,0.48583,0.669366,0.775166,0.539541,0.496477,131,136,0.0875354,1,1,1
h5_oracle,93,55,1,319,5.76056,1,6265,5892,0.0644283,0.125179,0.029274,-0.350521,0.476998,1.05,1.01181,0.609986,0.452991,0.616734,0.637218,0.483681,0.407317,131,136,0.0965625,1,1,1
h5_oracle,94,55,1,280,1.16842,1,3801,9696,-0.158494,-0.325921,0.209037,-0.341844,0.367889,1.05,1.06318,0.5722,0.440396,0.5722,0.518717,0.616953,0.552455,131,136,0.0750634,-1,1,1
h5_oracle,95,55,1,300,4.45775,0,1608,9696,-0.190454,0.0458202,0.209037,-0.341844,0.556867,1.05,1.04672,0.792173,0.573887,0.792173,0.738703,0.621107,0.567913,131,136,0.0849536,-1,1,1
h5_oracle,96,55,1,352,2.61228,0,3098,9696,-0.15555,0.0984383,0.209037,-0.341844,0.571698,1.05,1.08352,0.700405,0.503036,0.700405,0.723024,0.572836,0.528903,270,134,0.0832748,-1,1,1
h5_oracle,97,55,1,55,1.34546,0,10391,3848,0.231322,0.167901,-0.159095,-0.33908,0.639996,1.05,1.02526,0.507422,0.370333,0.507422,0.770536,0.342193,0.286358,270,134,0.0905618,-1,1,1
h5_oracle,98,55,1,318,5.98006,1,4728,5892,-0.101219,-0.165638,0.029274,-0.350521,0.22634,1.05,0.904395,0.807018,0.611111,0.807018,0.441482,0.772732,0.718161,270,134,0.0869098,-1,1,1
h5_oracle,99,55,1,14,0.536961,0,5570,9822,-0.00882149,-0.0668278,0.202889,-0.0968542,0.21385,1.05,1.0875,0.503374,0.448606,0.504723,0.380166,0.568516,0.525791,270,134,0.0785509,1,1,1
h5_oracle,100,55,1,19,3.39545,0,4470,9696,-0.109265,0.185761,0.209037,-0.341844,0.616245,1.05,1.00619,0.692308,0.4991,0.692308,0.727781,0.524457,0.47722,270,134,0.0808605,-1,1,1
h5_oracle,101,55,1,40,3.23513,1,3056,9696,-0.143953,0.0393744,0.209037,-0.341844,0.519622,1.05,1.07224,0.68556,0.496514,0.688259,0.637651,0.590988,0.546862,270,134,0.0953956,1,1,1
h5_oracle,102,55,1,268,2.56316,0,5413,9822,-0.0288715,-0.205896,0.202889,-0.0968542,0.256159,1.05,1.11671,0.636977,0.518331,0.636977,0.450881,0.672166,0.624509,270,134,0.0764241,1,1,1
h5_oracle,103,55,1,310,5.04049,1,5736,10975,0.00993061,0.153519,0.305237,0.0608578,0.309503,1.05,1.13137,0.697706,0.513045,0.697706,0.507185,0.600498,0.540476,270,134,0.0760303,-1,1,1
h5_oracle,104,55,1,130,1.02435,0,6535,2578,0.091486,-0.112305,-0.17065,-0.0983362,0.262679,1.05,1.04827,0.534413,0.424764,0.534413,0.408042,0.500122,0.431616,270,134,0.0761581,-1,1,1
h5_oracle,105,55,1,206,0.412709,1,8980,3848,0.227015,0.0690022,-0.159095,-0.33908,0.561966,1.05,1.03875,0.839406,0.587045,0.839406,0.767491,0.651009,0.583909,270,134,0.0836257,-1,1,1
h5_oracle,106,55,1,231,2.15545,1,6617,3848,0.0965834,-0.34785,-0.159095,-0.33908,0.25638,1.05,1.07356,0.71525,0.548358,0.71525,0.382463,0.74842,0.677188,270,134,0.0786832,1,1,1
h5_oracle,107,55,1,120,0.103032,1,6292,5892,0.0662222,0.00700378,0.029274,-0.350521,0.359503,1.05,1.01349,0.57085,0.449955,0.577598,0.548065,0.482753,0.394036,270,134,0.094955,1,1,1
h5_oracle,108,55,1,319,0.51823,1,6265,5892,0.0644283,0.125179,0.029274,-0.350521,0.476998,1.05,1.07963,0.622132,0.439496,0.622132,0.67882,0.469176,0.40031,270,134,0.094047,1,1,1
h5_oracle,109,55,1,70,1.80364,1,961,9696,-0.214503,0.168497,0.209037,-0.341844,0.663246,1.05,1.11888,0.65857,0.516419,0.669366,0.802568,0.559393,0.507651,270,134,0.0814127,-1,1,1
h5_oracle,110,55,1,216,3.90744,1,4376,9696,-0.113088,0.0564814,0.209037,-0.341844,0.512554,1.05,1.05893,0.689609,0.486505,0.689609,0.679722,0.583785,0.54356,270,134,0.0866406,-1,1,1
