method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,vis_frac,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid,kp_a,kp_b
h6_pulse,220,67,1,223,3.75357,0,3557,10671,-0.135063,0.0762024,0.254654,0.0200853,0.395226,1.05,0.979852,0.644898,0.501814,0.644898,0.988957,0.525969,0.600501,0.560226,204,182,0.089233,1,1,1,,
h6_pulse,221,67,1,217,0.69887,0,3432,10907,-0.148599,-0.0129557,0.285481,0.0420094,0.43768,1.05,1.0141,0.702041,0.525397,0.702041,0.967958,0.612381,0.587248,0.546488,204,182,0.0977583,-1,1,1,,
h6_pulse,222,67,1,286,0.91828,0,5732,2121,0.0024662,-0.349248,-0.180822,0.0337963,0.424697,1.05,1.06066,0.812245,0.611791,0.812245,0.984794,0.607788,0.779715,0.748704,204,182,0.0761757,-1,1,1,,
h6_pulse,223,67,1,301,5.68007,0,5144,11020,-0.0565805,-0.0348473,0.303845,0.054204,0.371384,1.05,1.13443,0.544218,0.427891,0.544218,0.958182,0.572595,0.498306,0.461036,204,182,0.0796752,1,1,1,,
h6_pulse,224,67,1,327,3.57203,0,9518,2321,0.186843,-0.140209,-0.173728,0.0283689,0.398047,1.05,1.04653,0.590476,0.473809,0.598639,0.982259,0.561933,0.572915,0.533639,204,182,0.0750248,-1,1,1,,
h6_pulse,225,67,1,316,1.15795,1,1300,10319,-0.193154,0.134389,0.212621,-0.352275,0.633636,1.05,1.05177,0.689796,0.502041,0.689796,0.985065,0.746838,0.57004,0.535014,204,182,0.10419,-1,1,1,,
h6_pulse,226,67,1,59,1.85831,0,4286,10671,-0.113234,0.103032,0.254654,0.0200853,0.377319,1.05,0.914111,0.666667,0.501361,0.666667,0.993302,0.522425,0.601578,0.559568,204,182,0.0924293,-1,1,1,,
h6_pulse,227,67,1,12,4.08977,0,5868,1819,0.0201921,-0.21546,-0.185929,0.0335503,0.323444,1.05,1.03499,0.670748,0.526531,0.69932,0.983255,0.567656,0.677797,0.64717,204,182,0.0758992,-1,1,1,,
h6_pulse,228,67,1,310,5.81407,1,5736,637,0.0103188,0.153647,-0.225106,-0.342656,0.549312,1.05,1.02224,0.748299,0.53254,0.75102,0.969225,0.684793,0.454545,0.417244,204,182,0.0770551,1,1,1,,
h6_pulse,229,67,1,286,3.15715,0,5732,2121,0.0024662,-0.349248,-0.180822,0.0337963,0.424697,1.05,1.01909,0.77551,0.606122,0.77551,0.994931,0.60249,0.777213,0.746459,204,182,0.0762835,1,1,1,,
h6_pulse,230,67,1,165,0.405292,0,8843,2321,0.16678,-0.0449028,-0.173728,0.0283689,0.348309,1.05,1.00471,0.484354,0.44059,0.487075,0.94008,0.50337,0.58994,0.550476,204,182,0.0859439,-1,1,1,,
h6_pulse,231,67,1,55,6.1676,0,10391,660,0.231985,0.168193,-0.220559,-0.342884,0.682641,1.05,1.10109,0.710204,0.527664,0.710204,0.952933,0.831883,0.569996,0.536921,204,182,0.0824672,1,1,1,,
h6_pulse,232,67,1,27,5.87417,0,8788,2722,0.174039,-0.133166,-0.167376,0.0334206,0.379889,1.05,1.1061,0.54966,0.463832,0.54966,0.974837,0.538339,0.567905,0.529004,204,182,0.0782766,1,1,1,,
h6_pulse,233,67,1,84,3.62555,0,6511,660,0.0874805,0.249458,-0.220559,-0.342884,0.667653,1.05,1.09117,0.779592,0.552041,0.779592,0.990315,0.794701,0.455213,0.420713,204,182,0.072142,-1,1,1,,
h6_pulse,234,67,1,22,5.32388,0,2257,10302,-0.173302,0.165573,0.215473,-0.3519,0.647266,1.05,1.02282,0.677551,0.509524,0.677551,0.982078,0.793026,0.562081,0.525166,204,182,0.0947603,-1,1,1,,
h6_pulse,235,67,1,265,0.767688,0,9994,72,0.263217,0.0108767,-0.231571,-0.000921249,0.49497,1.05,0.998322,0.647619,0.501927,0.67483,0.97176,0.601809,0.619196,0.575171,204,182,0.105831,-1,1,1,,
h6_pulse,236,67,1,351,5.08378,0,7516,538,0.141144,0.0458994,-0.209201,0.0140514,0.351864,1.05,1.12085,0.663946,0.503968,0.663946,0.980539,0.538916,0.590079,0.549495,204,182,0.0836201,1,1,1,,
h6_pulse,237,67,1,340,0.677658,0,3313,10724,-0.153306,0.0508661,0.250419,0.0188713,0.405665,1.05,0.997288,0.65034,0.490249,0.651701,0.9895,0.57756,0.588302,0.547821,204,182,0.0927082,1,1,1,,
h6_pulse,238,67,1,41,5.31247,1,1870,10789,-0.182769,0.0368242,0.250467,0.0292559,0.433814,1.05,1.04032,0.691156,0.528005,0.691156,0.97176,0.616219,0.605567,0.565919,204,182,0.0907744,1,1,1,,
h6_pulse,239,67,1,334,4.50705,0,5422,11039,-0.0257988,-0.0646019,0.30783,0.0573826,0.355242,1.05,1.179,0.545578,0.442744,0.556463,0.950308,0.57692,0.521574,0.489958,204,182,0.075469,1,1,1,,
