method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,vis_frac,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid,kp_a,kp_b
h2o,265,23,2,264,6.24087,1,2321,10195,-0.175213,0.0266457,0.219747,-0.341613,0.540021,1.05,1.03475,0.640054,0.509134,0.640054,0.956553,0.646365,0.67682,0.635488,301,160,0.0712208,-1,1,1,,
h2o,266,23,2,337,4.83561,1,10907,4103,0.285009,0.043849,-0.149307,-0.339933,0.5796,1.05,1.11427,0.677943,0.533942,0.677943,0.976828,0.68028,0.681273,0.615399,301,160,0.0968209,1,1,1,,
h2o,267,23,2,124,5.53634,1,31,10195,-0.249922,0.00694847,0.219747,-0.341613,0.584954,1.05,1.0493,0.492557,0.389378,0.492557,0.916637,0.698388,0.475581,0.433031,301,160,0.0756869,1,1,1,,
h2o,268,23,2,160,0.992275,0,10964,4103,0.293804,0.0493984,-0.149307,-0.339933,0.589867,1.05,1.10665,0.692828,0.536649,0.692828,0.977915,0.687091,0.682436,0.617085,301,160,0.0710692,1,1,1,,
h2o,269,23,2,344,3.20286,0,10937,4103,0.289397,0.0464954,-0.149307,-0.339933,0.584641,1.05,1.06743,0.733424,0.536874,0.733424,0.962889,0.728344,0.684145,0.620346,301,160,0.0785882,1,1,1,,
h2o,270,23,2,176,2.67471,1,10671,4103,0.247333,0.0181856,-0.149307,-0.339933,0.534486,1.05,1.0858,0.683356,0.530447,0.696888,0.977552,0.631889,0.692312,0.629994,301,160,0.0883033,1,1,1,,
h2o,271,23,2,276,2.52403,0,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.08833,0.487145,0.394226,0.489851,0.906227,0.660211,0.41666,0.35383,301,160,0.0776303,-1,1,1,,
h2o,272,23,2,245,0.552027,0,660,10195,-0.221345,-0.344113,0.219747,-0.341613,0.441099,1.05,1.00314,1.10149,0.760262,1.10149,0.999457,0.53054,0.730521,0.677959,301,160,0.0958477,-1,1,1,,
h2o,273,23,2,130,0.0378978,0,2722,10195,-0.168968,0.0315943,0.219747,-0.341613,0.538872,1.05,1.02738,0.611637,0.502368,0.611637,0.932748,0.675325,0.6659,0.625304,301,160,0.0778614,1,1,1,,
h2o,274,23,2,120,0.371765,0,2321,10195,-0.175213,0.0266457,0.219747,-0.341613,0.540021,1.05,1.09258,0.474966,0.402684,0.485792,0.872556,0.63236,0.485101,0.445338,301,160,0.0873368,-1,1,1,,
h2o,275,23,2,192,4.01839,1,2116,10195,-0.181526,0.0322046,0.219747,-0.341613,0.54847,1.05,1.08691,0.627876,0.522215,0.627876,0.964518,0.665845,0.673986,0.633111,301,160,0.0739167,-1,1,1,,
h2o,276,23,2,338,2.41791,0,2722,10195,-0.168968,0.0315943,0.219747,-0.341613,0.538872,1.05,1.08795,0.627876,0.517591,0.627876,0.979272,0.624555,0.678795,0.637222,301,160,0.0760404,1,1,1,,
h2o,277,23,2,21,3.58418,0,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.08333,0.516915,0.425688,0.516915,0.951756,0.503206,0.650414,0.580364,301,160,0.0732763,1,1,1,,
h2o,278,23,2,34,1.93259,1,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.04661,0.554804,0.412607,0.558863,0.920348,0.773462,0.439818,0.377228,301,160,0.0740586,-1,1,1,,
h2o,279,23,2,18,5.73371,1,10799,4103,0.263437,0.0320673,-0.149307,-0.339933,0.555661,1.05,1.09946,0.495264,0.383063,0.495264,0.902335,0.673775,0.433289,0.366264,301,160,0.0847234,1,1,1,,
h2o,280,23,2,68,2.54811,1,10799,4103,0.263437,0.0320673,-0.149307,-0.339933,0.555661,1.05,1.07507,0.456022,0.384416,0.462788,0.885138,0.697929,0.426912,0.365715,301,160,0.0767678,-1,1,1,,
h2o,281,23,2,71,0.77793,1,2116,10195,-0.181526,0.0322046,0.219747,-0.341613,0.54847,1.05,1.06349,0.633288,0.504511,0.641407,0.975652,0.62578,0.677795,0.636166,301,160,0.0751803,-1,1,1,,
h2o,282,23,2,139,4.63076,0,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.0944,0.420839,0.361525,0.434371,0.949674,0.635542,0.386821,0.323837,301,160,0.0829685,-1,1,1,,
h2o,283,23,2,144,0.694413,1,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.10522,0.450609,0.365697,0.450609,0.883689,0.65284,0.415802,0.352734,301,160,0.0783993,1,1,1,,
h2o,284,23,2,211,0.874715,1,9,10195,-0.25141,0.0253429,0.219747,-0.341613,0.597456,1.05,1.02224,0.694181,0.520636,0.694181,0.984341,0.69648,0.679705,0.635485,301,160,0.0724385,-1,1,1,,
h2o,285,23,2,10,2.85178,0,1819,10195,-0.187289,0.0320148,0.219747,-0.341613,0.552573,1.05,1.07114,0.653586,0.531236,0.653586,0.958635,0.676069,0.677974,0.637987,301,160,0.073381,-1,1,1,,
h2o,286,23,2,343,5.03195,0,2593,10195,-0.171199,0.0292711,0.219747,-0.341613,0.538886,1.05,1.01194,0.62111,0.530221,0.62111,0.957639,0.649279,0.675964,0.635967,301,160,0.0723915,-1,1,1,,
h2o,287,23,2,54,0.241523,1,758,10195,-0.216931,-0.345021,0.219747,-0.341613,0.436691,1.05,1.01741,1.17185,0.804917,1.17185,1,0.571087,0.738414,0.689111,301,160,0.0716141,1,1,1,,
