method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h2,9,22,2,253,5.59204,1,10789,1059,0.248311,0.028616,-0.208993,-0.344123,0.59024,1.05,1.03704,0.679296,0.529996,0.679296,0.674782,0.686671,0.64694,262,173,0.0790271,1,1,1
h2,10,22,2,118,0.947544,0,701,9863,-0.205156,0.0152569,0.212733,-0.350325,0.555236,1.05,1.03797,0.658999,0.525147,0.658999,0.6598,0.691862,0.649714,262,173,0.0779199,-1,1,1
h2,11,22,2,162,3.46263,1,10223,1819,0.221288,-0.349851,-0.186354,0.0327301,0.55911,1.05,1.06563,0.633288,0.523342,0.633288,0.628417,0.68026,0.64519,262,173,0.0737605,-1,1,1
h2,12,22,2,244,6.23057,0,11020,871,0.300629,0.0538969,-0.213402,-0.343822,0.649999,1.05,1.05777,0.688769,0.548376,0.688769,0.753222,0.676974,0.640816,262,173,0.0700364,1,1,1
h2,13,22,2,90,4.08015,0,758,10995,-0.21784,-0.343538,0.295924,0.050889,0.647782,1.05,1.03608,0.683356,0.510938,0.683356,0.77555,0.676299,0.640659,262,173,0.0802724,1,1,1
h2,14,22,2,276,0.282621,0,10724,880,0.243099,0.0187893,-0.213438,-0.344109,0.583434,1.05,1.03565,0.656292,0.517817,0.656292,0.677224,0.685044,0.643766,262,173,0.100311,-1,1,1
h2,15,22,2,170,2.11403,1,648,10995,-0.222504,-0.343659,0.295924,0.050889,0.651564,1.05,1.01588,0.669824,0.525147,0.669824,0.745701,0.676895,0.639805,262,173,0.0704085,-1,1,1
h2,16,22,2,143,5.82642,1,10964,1059,0.291183,0.047905,-0.208993,-0.344123,0.635576,1.05,1.07981,0.723951,0.531687,0.723951,0.763493,0.684824,0.647943,262,173,0.0707862,1,1,1
h2,17,22,2,301,0.744664,0,11020,871,0.300629,0.0538969,-0.213402,-0.343822,0.649999,1.05,1.05589,0.699594,0.52774,0.699594,0.766224,0.681315,0.644144,262,173,0.0920799,-1,1,1
h2,18,22,2,276,2.71592,1,10724,758,0.243099,0.0187893,-0.21784,-0.343538,0.586537,1.05,1.03987,0.663058,0.526613,0.663058,0.694867,0.686653,0.645519,262,173,0.0696387,-1,1,1
