dir,label,method,stage,trial,cov_saved,cov_plane,vis_frac
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,157,0.8986486792564392,0.8985114693641663,0.993664026260376
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,158,0.6716216206550598,0.672530472278595,0.9633417725563049
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,159,0.7540540099143982,0.7550743818283081,0.993664026260376
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,160,0.7067567706108093,0.7077131271362305,0.9891383051872253
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,161,0.4405405521392822,0.4411366879940033,0.9501267075538635
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,162,0.7054053544998169,0.7063599228858948,0.9683200716972351
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,163,0.4513513445854187,0.45196211338043213,0.9572773575782776
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,164,0.7216216325759888,0.7225980758666992,0.9900434613227844
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,165,0.6918918490409851,0.6928281188011169,0.9945691823959351
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,166,0.4135134816169739,0.41407305002212524,0.9381788372993469
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,167,0.43648648262023926,0.437077134847641,0.8182476758956909
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,168,0.4283783733844757,0.42895805835723877,0.9494931101799011
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,169,0.4608108103275299,0.46143436431884766,0.9620745778083801
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,170,0.44729727506637573,0.4479025602340698,0.9697682857513428
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,171,0.4391891658306122,0.4384303390979767,0.8346307277679443
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,172,0.46891888976097107,0.4695534408092499,0.9664192795753479
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,173,0.6959459781646729,0.6968876719474792,0.9804489612579346
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,174,0.5013513565063477,0.5020297765731812,0.9526610970497131
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,175,0.4945945739746094,0.49391070008277893,0.9311187267303467
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,176,0.44999995827674866,0.45060890913009644,0.9285843372344971
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,177,0.44324323534965515,0.4438430368900299,0.961169421672821
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,178,0.7662162184715271,0.7686062455177307,0.9964699745178223
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,179,0.4445945620536804,0.4451961815357208,0.9646089673042297
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,180,0.48783785104751587,0.4884979724884033,0.9320238828659058
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,181,0.5229729413986206,0.5223274230957031,0.9357349872589111
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,182,0.43648648262023926,0.437077134847641,0.9472302794456482
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,183,0.7621621489524841,0.7631934881210327,0.9875090718269348
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,184,0.8500000238418579,0.8511502146720886,0.9870564937591553
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,185,0.4445945620536804,0.4451961815357208,0.9361875653266907
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,186,0.43378376960754395,0.434370756149292,0.9477733373641968
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,187,0.7256757020950317,0.7266576290130615,0.9962888956069946
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,188,0.8013513088226318,0.8010825514793396,0.9786386489868164
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,189,0.8256756663322449,0.8267929553985596,0.9998189806938171
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,190,0.6729729175567627,0.6738836169242859,0.9658761620521545
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,191,0.4581080973148346,0.45872801542282104,0.9513034224510193
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,192,0.39459457993507385,0.3937753736972809,0.8990767598152161
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,193,0.7432432174682617,0.7442489862442017,0.9782766103744507
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,194,0.7364864945411682,0.7374830842018127,0.9605358242988586
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,195,0.6702702641487122,0.6684708595275879,0.9387219548225403
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,196,0.4391891658306122,0.4411366879940033,0.9342867732048035
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,197,0.48243245482444763,0.4830852746963501,0.9224293828010559
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,198,0.7527027130126953,0.7537212371826172,0.995745837688446
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,199,0.44594594836235046,0.4451961815357208,0.9451484680175781
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,200,0.7310810685157776,0.7320703864097595,0.965423583984375
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,201,0.6567567586898804,0.6576454639434814,0.9486784934997559
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,202,0.4162162244319916,0.41677942872047424,0.9131969809532166
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,203,0.3932432234287262,0.3937753736972809,0.9400796294212341
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,204,0.4540540277957916,0.4533153176307678,0.962165117263794
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,205,0.4418918788433075,0.4424898326396942,0.9519370198249817
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,206,0.44324323534965515,0.4438430368900299,0.9551954865455627
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,207,0.4391891658306122,0.4397834837436676,0.925325870513916
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,208,0.7486486434936523,0.7483084797859192,0.9785481691360474
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,209,0.7581080794334412,0.7577807903289795,0.9812635779380798
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,210,0.42432430386543274,0.42489850521087646,0.9351013898849487
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,211,0.6851351261138916,0.6874154210090637,0.9848841428756714
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,212,0.6689189076423645,0.6684708595275879,0.9593591690063477
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,213,0.5027027130126953,0.5033829808235168,0.9288558959960938
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,214,0.8229729533195496,0.8213802576065063,0.9986422657966614
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,215,0.4702702760696411,0.47090664505958557,0.9537472724914551
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,216,0.4540540277957916,0.45466846227645874,0.9543808698654175
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,217,0.7635135054588318,0.7658998370170593,0.9895003437995911
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,218,0.42702701687812805,0.4303112030029297,0.8536386489868164
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,219,0.4905405342578888,0.49120432138442993,0.8942794799804688
