method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h8_hem,43,88,1,96,3.64588,1,5101,9696,-0.0671816,-0.274177,0.209782,-0.341497,0.285154,1.05,1.20124,0.806452,0.623768,0.817204,0.441828,0.716002,0.668563,160,91,0.0789222,1,1,1
h8_hem,44,88,1,290,2.71942,1,4930,9696,-0.0841227,-0.34627,0.209782,-0.341497,0.294066,1.05,0.972196,0.754032,0.598342,0.75672,0.444199,0.73425,0.664043,160,91,0.080293,-1,1,1
h8_hem,45,88,1,103,4.39352,0,7750,3848,0.156912,-0.327803,-0.158952,-0.340571,0.316215,1.05,1.07921,0.905914,0.675179,0.905914,0.476904,0.770228,0.698934,160,91,0.109795,1,1,1
h8_hem,46,88,1,103,6.1725,1,7750,3848,0.156912,-0.327803,-0.158952,-0.340571,0.316215,1.05,1.11327,0.861559,0.640457,0.861559,0.44767,0.767309,0.695876,160,91,0.0822467,1,1,1
h8_hem,47,88,1,146,6.031,0,4274,9696,-0.138621,-0.234014,0.209782,-0.341497,0.364607,1.05,1.16012,0.561828,0.440524,0.561828,0.488956,0.700132,0.651488,160,91,0.0774392,1,1,1
h8_hem,48,88,1,181,5.12318,0,5016,9696,-0.0791311,-0.344654,0.209782,-0.341497,0.288932,1.05,1.10463,0.810484,0.599574,0.810484,0.398097,0.751527,0.703147,101,87,0.100316,-1,1,1
h8_hem,49,88,1,214,5.51404,1,4384,9696,-0.121683,-0.225555,0.209782,-0.341497,0.35126,1.05,0.974559,0.888441,0.633512,0.888441,0.502023,0.718918,0.670428,101,87,0.0746369,1,1,1
h8_hem,50,88,1,255,6.2034,0,5114,9696,-0.0685005,-0.350491,0.209782,-0.341497,0.278557,1.05,0.947124,0.793011,0.597558,0.793011,0.420678,0.744852,0.689265,101,87,0.078722,-1,1,1
h8_hem,51,88,1,183,4.02909,0,4310,9696,-0.134125,-0.343162,0.209782,-0.341497,0.343926,1.05,1.07175,0.943548,0.675963,0.943548,0.509403,0.734949,0.687381,101,87,0.0780349,-1,1,1
h8_hem,52,88,1,280,1.1625,1,3801,9696,-0.160473,-0.32718,0.209782,-0.341497,0.370537,1.05,1.06496,0.571237,0.440748,0.571237,0.520053,0.618654,0.553719,101,87,0.082873,-1,1,1
h8_hem,53,88,1,214,1.78844,0,4384,9696,-0.121683,-0.225555,0.209782,-0.341497,0.35126,1.05,1.09005,0.848118,0.613799,0.848118,0.497526,0.7166,0.668104,101,87,0.0764652,-1,1,1
h8_hem,54,88,1,244,4.21801,1,4636,9696,-0.119313,-0.343678,0.209782,-0.341497,0.329103,1.05,1.13086,0.630376,0.484207,0.630376,0.496754,0.638974,0.579559,101,87,0.0736038,-1,1,1
h8_hem,55,88,1,69,5.69307,0,6992,3848,0.13823,-0.359112,-0.158952,-0.340571,0.29776,1.05,1.00099,0.872312,0.647513,0.872312,0.421906,0.767846,0.69612,101,87,0.112082,1,1,1
h8_hem,56,88,1,290,2.83294,0,4930,9696,-0.0841227,-0.34627,0.209782,-0.341497,0.294066,1.05,1.03135,0.733871,0.578965,0.733871,0.45107,0.730906,0.657754,101,87,0.0769022,1,1,1
h8_hem,57,88,1,198,2.27439,1,4867,9696,-0.0902119,-0.36517,0.209782,-0.341497,0.301046,1.05,1.19457,0.721774,0.537298,0.721774,0.455787,0.705126,0.650254,101,87,0.0806218,-1,1,1
